AgencyName,RdwyNumber,Street,StreetDir,RoadwayName,StreetSfx,OWNER,ROAD_CLASSIFICATION,COUNCIL_DISTRICT,IntersectionRdwy,IntersectionRdwyName,BetweenStRdwy1,BetweenStRdwyName1,BetweenStRdwy2,BetweenStRdwyName2,DAY_OF_WEEK,CollisionDate,CollisionTime,HOUR_OF_DAY,UnitsInvolved,MotorVehiclesInvolved,MODE,AGE,GENDER,INJURY,FATALITY,Weather,RdwyConditionCode,HitandRun,DirAnalysisCode,MannerofCollision,RdwyCharacter,LightCondition,RampFromRdwyId,RampToRdwyId,IsSecondaryCollision
LOUISVILLE METRO POLICE DEPT,KY1747,7400,S,HURSTBOURNE,PKWY,STATE,MAJOR ARTERIAL,2,,,,,,,SUNDAY,2022/12/18 09:16:00+00,416,4AM,3,3,MOTOR VEHICLE,26,MALE,TRUE,FALSE,CLEAR,DRY,FALSE,HEAD-ON COLLISION,HEAD ON,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,FALSE
LOUISVILLE METRO POLICE DEPT,KY1747,7400,S,HURSTBOURNE,PKWY,STATE,MAJOR ARTERIAL,2,,,,,,,SUNDAY,2022/12/18 09:16:00+00,416,4AM,3,3,MOTOR VEHICLE,19,MALE,FALSE,TRUE,CLEAR,DRY,FALSE,HEAD-ON COLLISION,HEAD ON,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,FALSE
LOUISVILLE METRO POLICE DEPT,KY1747,,,FERN VALLEY,RD,STATE,MAJOR ARTERIAL,2,KY0864,POPLAR LEVEL,,,,,SUNDAY,2022/12/19 02:56:00+00,2156,9PM,2,2,MOTOR VEHICLE,33,FEMALE,TRUE,FALSE,CLOUDY,DRY,FALSE,OPPOSING LEFT TURN,OPPOSING LEFT TURN,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,FALSE
LOUISVILLE METRO POLICE DEPT,KY2054,,,ALGONQUIN,PKWY,STATE,MINOR ARTERIAL,1,,23RD,,,,,TUESDAY,2022/12/20 22:30:00+00,1730,5PM,2,2,MOTOR VEHICLE,29,FEMALE,TRUE,FALSE,CLEAR,DRY,TRUE,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,FALSE
LOUISVILLE METRO POLICE DEPT,,,,SPRINGDALE,RD,METRO,PRIMARY COLLECTOR,16,,,,,,,WEDNESDAY,2022/12/21 05:51:00+00,51,12AM,1,1,MOTOR VEHICLE,54,FEMALE,TRUE,FALSE,CLEAR,DRY,FALSE,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,CURVE & LEVEL,DARK (UNKNOWN ROADWAY LIGHTING),,,FALSE
LOUISVILLE METRO POLICE DEPT,KY1727,,,TERRY,RD,STATE,MINOR ARTERIAL,12,,,,,,,WEDNESDAY,2022/12/21 17:45:00+00,1245,12PM,1,1,MOTORCYCLE,18,MALE,TRUE,FALSE,CLEAR,DRY,FALSE,OTHER ROADWAY OR MID-BLOCK COLLISION,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,FALSE
LOUISVILLE METRO POLICE DEPT,KY2054,,,ALGONQUIN,PKWY,STATE,MAJOR ARTERIAL,3,,,,,,,THURSDAY,2022/12/22 05:22:00+00,22,12AM,2,2,MOTOR VEHICLE,21,FEMALE,TRUE,FALSE,CLEAR,DRY,FALSE,OTHER ROADWAY OR MID-BLOCK COLLISION,OPPOSING LEFT TURN,STRAIGHT & GRADE,DARK-HWY LIGHTED/ON,,,FALSE
LOUISVILLE METRO POLICE DEPT,KY0061,,,PRESTON,HWY,STATE,MAJOR ARTERIAL,24,I 0265,I265 WB EXIT12 OFF RAMP TO KY61 NB,,,,,THURSDAY,2022/12/22 18:40:00+00,1340,1PM,3,3,MOTOR VEHICLE,54,FEMALE,TRUE,FALSE,CLOUDY,DRY,FALSE,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,FALSE
LOUISVILLE METRO POLICE DEPT,I 0065,,,I-65,,FEDERAL,INTERSTATE,13,I 0065,I65 SB EXIT125 OFF RAMP,,,,,SUNDAY,2023/07/23 16:57:00+00,1257,12PM,4,4,MOTOR VEHICLE,21,MALE,TRUE,FALSE,CLEAR,DRY,FALSE,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,FALSE
LOUISVILLE METRO POLICE DEPT,US0060,2235,,FRANKFORT,AVE,STATE,MAJOR ARTERIAL,9,,,,,,,SATURDAY,2022/12/31 08:12:00+00,312,3AM,19,2,PEDESTRIAN,27,FEMALE,TRUE,FALSE,CLEAR,DRY,FALSE,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,FALSE
LOUISVILLE METRO POLICE DEPT,,704,W,EVELYN,AVE,METRO,LOCAL,15,,,,,,,SUNDAY,2022/09/19 03:02:00+00,2302,11PM,2,2,MOTOR VEHICLE,42,MALE,TRUE,FALSE,CLEAR,DRY,FALSE,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,FALSE
LOUISVILLE METRO POLICE DEPT,US0031W,2100,,DIXIE,HWY,STATE,MAJOR ARTERIAL,3,,,,,,,FRIDAY,2023/09/09 02:25:00+00,2225,10PM,2,1,PEDESTRIAN,19,MALE,FALSE,TRUE,CLEAR,DRY,TRUE,COLLISION WITH PEDESTRIAN NON - INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,FALSE
LOUISVILLE METRO POLICE DEPT,KY0061,,,PRESTON,HWY,STATE,MAJOR ARTERIAL,24,,TRIO,,,,,SUNDAY,2023/07/23 23:00:00+00,1900,7PM,3,3,MOTOR VEHICLE,78,FEMALE,TRUE,FALSE,CLEAR,DRY,FALSE,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,FALSE
LOUISVILLE METRO POLICE DEPT,US0150,1172,E,BROADWAY,,STATE,MAJOR ARTERIAL,4,,,,,,,SATURDAY,2022/07/30 05:09:00+00,109,1AM,2,2,MOTOR VEHICLE,25,MALE,TRUE,FALSE,CLEAR,DRY,FALSE,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),ANGLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,FALSE
LOUISVILLE METRO POLICE DEPT,KY0022,,,BALLARDSVILLE,RD,STATE,MINOR ARTERIAL,17,,SILVER WING,,,,,SUNDAY,2022/04/24 23:27:00+00,1927,7PM,2,2,MOTORCYCLE,66,MALE,TRUE,FALSE,CLEAR,DRY,FALSE,OPPOSING LEFT TURN,OPPOSING LEFT TURN,STRAIGHT & LEVEL,DUSK,,,FALSE
LOUISVILLE METRO POLICE DEPT,US0031W,,,DIXIE,HWY,STATE,MAJOR ARTERIAL,14,KY0044,KY44 TURN LANE,,,,,MONDAY,2022/09/19 12:29:00+00,829,8AM,4,4,MOTOR VEHICLE,75,FEMALE,TRUE,FALSE,RAINING,WET,FALSE,OPPOSITE DIRECTION - BOTH VEHICLES GOING STRAIGHT AHEAD,SIDESWIPE-OPPOSITE DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,FALSE
LOUISVILLE METRO POLICE DEPT,,,,PORTLAND,AVE,STATE,MINOR ARTERIAL,5,,,,,,,SATURDAY,2022/12/31 22:10:00+00,1710,5PM,2,1,PEDESTRIAN,73,FEMALE,TRUE,FALSE,CLEAR,DRY,FALSE,COLLISION WITH PEDESTRIAN NON - INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DUSK,,,FALSE
LOUISVILLE METRO POLICE DEPT,,1600,,DIXIE,HWY,METRO,MINOR ARTERIAL,6,,,,,,,SATURDAY,2023/09/09 07:22:00+00,322,3AM,2,2,MOTORCYCLE,48,MALE,TRUE,FALSE,CLEAR,DRY,TRUE,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,FALSE
LOUISVILLE METRO POLICE DEPT,,,,DIXIE,HWY,METRO,MINOR ARTERIAL,6,,WILSON,,,,,MONDAY,2022/08/01 15:05:00+00,1105,11AM,2,2,MOTOR VEHICLE,44,FEMALE,TRUE,FALSE,RAINING,WET,FALSE,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,TRUE
LOUISVILLE METRO POLICE DEPT,,,,BLUEGRASS,AVE,METRO,PRIMARY COLLECTOR,15,,LA SALLE,,,,,SUNDAY,2023/07/24 00:34:00+00,2034,8PM,2,2,MOTORCYCLE,66,MALE,TRUE,FALSE,CLEAR,DRY,FALSE,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & GRADE,DARK-HWY NOT LIGHTED,,,FALSE
LOUISVILLE METRO POLICE DEPT,,,,ZORN,AVE,METRO,MINOR ARTERIAL,9,I 0071,I71 S EXIT2 ON RAMP FROM  ZORN AVE,,,,,SUNDAY,2022/04/24 23:47:00+00,1947,7PM,2,1,BICYCLE,69,MALE,TRUE,FALSE,CLEAR,DRY,FALSE,COLLISION WITH BICYCLE IN INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,FALSE
LOUISVILLE METRO POLICE DEPT,KY1065,,,OUTER,LOOP,STATE,MAJOR ARTERIAL,23,,,,JOYCE,,DONEGAL,MONDAY,2022/09/19 21:27:00+00,1727,5PM,2,2,MOTOR VEHICLE,33,MALE,TRUE,FALSE,CLEAR,DRY,FALSE,HEAD-ON COLLISION,HEAD ON,STRAIGHT & GRADE,DAYLIGHT,,,FALSE
LOUISVILLE METRO POLICE DEPT,,,,FERN CREEK,RD,METRO,PRIMARY COLLECTOR,22,US0031E,BARDSTOWN,,,,,SUNDAY,2023/01/01 09:09:00+00,409,4AM,1,1,MOTOR VEHICLE,33,FEMALE,TRUE,FALSE,FOG,DRY,FALSE,OTHER INTERSECTION COLLISIONS,SINGLE VEHICLE,CURVE & LEVEL,DARK-HWY LIGHTED/ON,,,FALSE
LOUISVILLE METRO POLICE DEPT,I 0265,,,I-265,,FEDERAL,INTERSTATE,22,,,,,,,SUNDAY,2023/09/10 09:00:00+00,500,5AM,2,2,MOTOR VEHICLE,28,MALE,FALSE,TRUE,CLEAR,DRY,FALSE,HEAD-ON COLLISION,HEAD ON,CURVE & GRADE,DARK (UNKNOWN ROADWAY LIGHTING),,,FALSE
LOUISVILLE METRO POLICE DEPT,KY0155,,,TAYLORSVILLE LAKE,RD,STATE,PRIMARY COLLECTOR,20,KY1531,ROUTT,,,,,MONDAY,2023/07/24 20:25:00+00,1625,4PM,2,2,MOTOR VEHICLE,33,FEMALE,TRUE,FALSE,CLEAR,DRY,FALSE,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & HILLCREST,DAYLIGHT,,,FALSE
LOUISVILLE METRO POLICE DEPT,I 0264,,,I-264,,FEDERAL,INTERSTATE,8,,,,,,,WEDNESDAY,2022/08/03 05:13:00+00,113,1AM,2,2,MOTORCYCLE,52,MALE,TRUE,FALSE,CLEAR,DRY,FALSE,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,FALSE
LOUISVILLE METRO POLICE DEPT,I 0064,,,I-64,,FEDERAL,INTERSTATE,9,,,,,,,WEDNESDAY,2023/01/04 18:32:00+00,1332,1PM,2,2,MOTOR VEHICLE,62,MALE,TRUE,FALSE,CLEAR,DRY,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,TRUE
SHIVELY POLICE DEPARTMENT,US0031W,3980,,DIXIE,HWY,STATE,MAJOR ARTERIAL,3,KY2049,CRUMS,,,,,SUNDAY,2023/09/11 00:53:00+00,2053,8PM,2,1,PEDESTRIAN,26,MALE,FALSE,TRUE,CLEAR,DRY,TRUE,COLLISION WITH PEDESTRIAN IN INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/OFF,,,FALSE
LOUISVILLE METRO POLICE DEPT,US0060A,,,EASTERN,PKWY,STATE,MAJOR ARTERIAL,15,,EMIL,,,,,SUNDAY,2022/04/25 02:10:00+00,2210,10PM,2,1,PEDESTRIAN,53,MALE,TRUE,FALSE,CLEAR,DRY,FALSE,COLLISION WITH PEDESTRIAN IN INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK (UNKNOWN ROADWAY LIGHTING),,,FALSE
LOUISVILLE METRO POLICE DEPT,KY1065,,,OUTER,LOOP,STATE,MAJOR ARTERIAL,23,,,,JOYCE,,DONEGAL,MONDAY,2022/09/19 21:27:00+00,1727,5PM,2,2,MOTOR VEHICLE,42,FEMALE,TRUE,FALSE,CLEAR,DRY,FALSE,HEAD-ON COLLISION,HEAD ON,STRAIGHT & GRADE,DAYLIGHT,,,FALSE
LOUISVILLE METRO POLICE DEPT,KY2053,,,MT WASHINGTON,RD,STATE,PRIMARY COLLECTOR,23,,,,,,,MONDAY,2022/04/25 12:39:00+00,839,8AM,3,3,MOTOR VEHICLE,51,MALE,TRUE,FALSE,CLEAR,DRY,FALSE,HEAD-ON COLLISION,HEAD ON,STRAIGHT & GRADE,DAYLIGHT,,,FALSE
LOUISVILLE METRO POLICE DEPT,,,S,GALT,AVE,METRO,LOCAL,9,,GRINSTEAD,,,,,WEDNESDAY,2022/08/03 12:26:00+00,826,8AM,2,1,PEDESTRIAN,71,FEMALE,TRUE,FALSE,CLEAR,DRY,FALSE,COLLISION WITH PEDESTRIAN IN INTERSECTION,SINGLE VEHICLE,STRAIGHT & GRADE,DAYLIGHT,,,FALSE
LOUISVILLE METRO POLICE DEPT,,,W,BROADWAY,,METRO,MAJOR ARTERIAL,4,,,,28TH,,29TH,MONDAY,2023/09/11 13:52:00+00,952,9AM,2,2,MOTOR SCOOTER,56,MALE,TRUE,FALSE,CLEAR,DRY,FALSE,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,FALSE
SHIVELY POLICE DEPARTMENT,I 0264,,,I-264,,FEDERAL,INTERSTATE,3,,,,,,,WEDNESDAY,2023/07/26 05:33:00+00,133,1AM,2,2,MOTOR VEHICLE,26,MALE,FALSE,TRUE,CLOUDY,DRY,FALSE,HEAD-ON COLLISION,HEAD ON,CURVE & LEVEL,DARK-HWY LIGHTED/ON,,,FALSE
LOUISVILLE METRO POLICE DEPT,KY1020,,,NATIONAL,TPKE,STATE,MINOR ARTERIAL,13,,,,,,,THURSDAY,2023/01/05 19:10:00+00,1410,2PM,3,3,MOTOR VEHICLE,42,MALE,TRUE,FALSE,CLEAR,DRY,TRUE,COLLISION WITH PEDESTRIAN NON - INTERSECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,FALSE
LOUISVILLE METRO POLICE DEPT,KY1065,,,OUTER,LOOP,STATE,MAJOR ARTERIAL,23,,,,JOYCE,,DONEGAL,MONDAY,2022/09/19 21:27:00+00,1727,5PM,2,2,MOTOR VEHICLE,13,MALE,TRUE,FALSE,CLEAR,DRY,FALSE,HEAD-ON COLLISION,HEAD ON,STRAIGHT & GRADE,DAYLIGHT,,,FALSE
LOUISVILLE METRO POLICE DEPT,KY2053,,,MT WASHINGTON,RD,STATE,PRIMARY COLLECTOR,23,,,,,,,MONDAY,2022/04/25 12:39:00+00,839,8AM,3,3,MOTOR VEHICLE,49,MALE,TRUE,FALSE,CLEAR,DRY,FALSE,HEAD-ON COLLISION,HEAD ON,STRAIGHT & GRADE,DAYLIGHT,,,FALSE
LOUISVILLE METRO POLICE DEPT,US0060A,,,WINKLER,AVE,STATE,MAJOR ARTERIAL,3,,,,,,,THURSDAY,2022/08/04 05:26:00+00,126,1AM,2,1,PEDESTRIAN,66,MALE,TRUE,FALSE,CLEAR,DRY,FALSE,COLLISION WITH PEDESTRIAN NON - INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,FALSE
LOUISVILLE METRO POLICE DEPT,,225,,ABRAHAM FLEXNER,WAY,METRO,LOCAL,4,,,,,,,MONDAY,2023/09/11 14:46:00+00,1046,10AM,2,1,PEDESTRIAN,73,FEMALE,TRUE,FALSE,CLEAR,DRY,TRUE,COLLISION WITH PEDESTRIAN NON - INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,FALSE
SHIVELY POLICE DEPARTMENT,I 0264,,,I-264,,FEDERAL,INTERSTATE,3,,,,,,,WEDNESDAY,2023/07/26 05:33:00+00,133,1AM,2,2,MOTOR VEHICLE,31,MALE,FALSE,TRUE,CLOUDY,DRY,FALSE,HEAD-ON COLLISION,HEAD ON,CURVE & LEVEL,DARK-HWY LIGHTED/ON,,,FALSE
LOUISVILLE METRO POLICE DEPT,KY0864,,,POPLAR LEVEL,RD,STATE,MAJOR ARTERIAL,10,,PRODUCE,,,,,WEDNESDAY,2023/07/26 18:59:00+00,1459,2PM,2,2,MOTOR VEHICLE,38,MALE,TRUE,FALSE,CLEAR,DRY,FALSE,ANGLE COLLISION - ONE VEHICLE TURNING LEFT,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,FALSE
LOUISVILLE METRO POLICE DEPT,US0031W,,,DIXIE,HWY,STATE,MAJOR ARTERIAL,14,,ORELL,,,,,WEDNESDAY,2023/07/26 20:28:00+00,1628,4PM,2,2,MOTOR VEHICLE,54,MALE,FALSE,TRUE,CLOUDY,DRY,FALSE,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,FALSE
LOUISVILLE METRO POLICE DEPT,US0031W,,,DIXIE,HWY,STATE,MAJOR ARTERIAL,14,,ORELL,,,,,WEDNESDAY,2023/07/26 20:28:00+00,1628,4PM,2,2,MOTOR VEHICLE,77,MALE,FALSE,TRUE,CLOUDY,DRY,FALSE,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,FALSE
LOUISVILLE METRO POLICE DEPT,US0031W,,,DIXIE,HWY,STATE,MAJOR ARTERIAL,14,,ORELL,,,,,WEDNESDAY,2023/07/26 20:28:00+00,1628,4PM,2,2,MOTOR VEHICLE,49,MALE,TRUE,FALSE,CLOUDY,DRY,FALSE,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,FALSE
LOUISVILLE METRO POLICE DEPT,,721,S,36TH,ST,METRO,LOCAL,5,,,,,,,WEDNESDAY,2023/07/26 23:47:00+00,1947,7PM,1,1,MOTORCYCLE,49,MALE,TRUE,FALSE,CLEAR,DRY,FALSE,1 VEHICLE ENTERING OR LEAVING PARKED POSITION (NOT PARKING LOT),SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,FALSE
LOUISVILLE METRO POLICE DEPT,KY1934,,,GREENBELT,HWY,STATE,MAJOR ARTERIAL,1,,LOGISTICS,,,,,THURSDAY,2023/07/27 05:38:00+00,138,1AM,2,2,MOTOR VEHICLE,46,MALE,FALSE,TRUE,CLEAR,DRY,FALSE,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,FALSE
LOUISVILLE METRO POLICE DEPT,US0031W,15103,,DIXIE,HWY,STATE,MAJOR ARTERIAL,14,,,,,,,THURSDAY,2023/07/27 06:39:00+00,239,2AM,2,2,MOTOR VEHICLE,24,MALE,FALSE,TRUE,CLEAR,DRY,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DARK-HWY LIGHTED/OFF,,,FALSE
LOUISVILLE METRO POLICE DEPT,,,,FEGENBUSH,LN,METRO,MINOR ARTERIAL,2,,,,,,,THURSDAY,2023/07/27 19:54:00+00,1554,3PM,2,2,MOTOR VEHICLE,3,FEMALE,TRUE,FALSE,CLEAR,DRY,FALSE,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,FALSE
LOUISVILLE METRO POLICE DEPT,US0031W,,S,22ND,ST,STATE,MAJOR ARTERIAL,6,,HILL,,,,,THURSDAY,2023/07/27 21:35:00+00,1735,5PM,2,2,MOTORCYCLE,42,MALE,TRUE,FALSE,CLEAR,DRY,FALSE,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,FALSE
UNIV. OF LOUISVILLE POLICE,,,S,FLOYD,ST,METRO,MINOR ARTERIAL,15,,WARNOCK,,,,,THURSDAY,2023/07/28 01:43:00+00,2143,9PM,2,2,MOTOR VEHICLE,18,FEMALE,TRUE,FALSE,CLEAR,DRY,FALSE,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,FALSE
LOUISVILLE METRO POLICE DEPT,I 0065,,,I-65,,FEDERAL,INTERSTATE,13,,,,,,,SATURDAY,2023/07/29 16:36:00+00,1236,12PM,2,2,MOTOR VEHICLE,5,FEMALE,TRUE,FALSE,CLEAR,DRY,FALSE,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,FALSE
LOUISVILLE METRO POLICE DEPT,I 0264,,,I-264,,FEDERAL,INTERSTATE,5,,,,,,,SUNDAY,2023/07/30 06:21:00+00,221,2AM,1,1,MOTOR VEHICLE,44,FEMALE,FALSE,TRUE,CLEAR,DRY,FALSE,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,STRAIGHT & GRADE,DARK-HWY LIGHTED/ON,,,FALSE
LOUISVILLE METRO POLICE DEPT,KY2054,1126,,ALGONQUIN,PKWY,STATE,MAJOR ARTERIAL,6,,,,COLORADO,,LINDBERGH,SUNDAY,2023/07/30 23:26:00+00,1926,7PM,2,2,MOTOR SCOOTER,16,MALE,TRUE,FALSE,CLEAR,DRY,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,FALSE
SHIVELY POLICE DEPARTMENT,I 0264,,,I-264,,FEDERAL,INTERSTATE,3,,,,,,,MONDAY,2023/07/31 12:01:00+00,801,8AM,1,1,MOTOR VEHICLE,32,MALE,TRUE,FALSE,CLEAR,DRY,FALSE,OTHER RAMP RELATED COLLISIONS NOT LISTED ABOVE,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,I 0264,US31W N,FALSE
LOUISVILLE METRO POLICE DEPT,KY1065,,,OUTER,LOOP,STATE,MAJOR ARTERIAL,25,,,,CANDLEWORTH,,AFTERGLOW,TUESDAY,2023/08/02 02:43:00+00,2243,10PM,2,2,MOTORCYCLE,64,MALE,TRUE,FALSE,CLEAR,DRY,FALSE,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,FALSE
LOUISVILLE METRO POLICE DEPT,KY1703,2325,,NEWBURG,RD,STATE,MINOR ARTERIAL,8,,,,,,,WEDNESDAY,2023/08/02 16:10:00+00,1210,12PM,2,2,MOTOR VEHICLE,43,FEMALE,TRUE,FALSE,CLOUDY,DRY,FALSE,HEAD-ON COLLISION,HEAD ON,STRAIGHT & LEVEL,DAYLIGHT,,,FALSE
LOUISVILLE METRO POLICE DEPT,KY1703,2325,,NEWBURG,RD,STATE,MINOR ARTERIAL,8,,,,,,,WEDNESDAY,2023/08/02 16:10:00+00,1210,12PM,2,2,MOTOR VEHICLE,37,FEMALE,TRUE,FALSE,CLOUDY,DRY,FALSE,HEAD-ON COLLISION,HEAD ON,STRAIGHT & LEVEL,DAYLIGHT,,,FALSE
LOUISVILLE METRO POLICE DEPT,I 0064,,,I-64,,FEDERAL,INTERSTATE,11,,,,,,,WEDNESDAY,2023/08/02 21:41:00+00,1741,5PM,2,2,MOTOR VEHICLE,60,MALE,TRUE,FALSE,CLOUDY,DRY,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,FALSE
LOUISVILLE METRO POLICE DEPT,I 0265,,,I-265,,FEDERAL,INTERSTATE,23,,,,,,,THURSDAY,2023/08/03 12:33:00+00,833,8AM,2,2,MOTOR VEHICLE,15,MALE,TRUE,FALSE,RAINING,WET,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,FALSE
LOUISVILLE METRO POLICE DEPT,KY1020,6600,,NATIONAL,TPKE,STATE,MINOR ARTERIAL,13,,NEW VENTURE,,,,,THURSDAY,2023/08/03 19:19:00+00,1519,3PM,1,1,MOTOR VEHICLE,23,MALE,FALSE,TRUE,CLEAR,DRY,FALSE,OTHER INTERSECTION COLLISIONS,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,FALSE
LOUISVILLE METRO POLICE DEPT,I 0265,,,I-265,,FEDERAL,INTERSTATE,23,,,,,,,FRIDAY,2023/08/04 15:22:00+00,1122,11AM,1,1,MOTOR VEHICLE,51,FEMALE,TRUE,FALSE,CLEAR,DRY,FALSE,OTHER COLLISIONS ON SHOULDER,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,FALSE
LOUISVILLE METRO POLICE DEPT,I 0071,,,I-71,,FEDERAL,INTERSTATE,16,,,,,,,FRIDAY,2023/08/04 20:20:00+00,1620,4PM,2,2,MOTOR VEHICLE,28,FEMALE,TRUE,FALSE,CLEAR,DRY,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,FALSE
LOUISVILLE METRO POLICE DEPT,,8023,,WATTERSON,TRL,METRO,PRIMARY COLLECTOR,2,,NACHAND,,,,,FRIDAY,2023/08/05 03:55:00+00,2355,11PM,1,1,MOTORCYCLE,36,MALE,TRUE,FALSE,CLEAR,DRY,FALSE,NON-COLLISION OBJECT COLLISION,SINGLE VEHICLE,CURVE & LEVEL,DARK-HWY NOT LIGHTED,,,FALSE
LOUISVILLE METRO POLICE DEPT,I 0064,,,I-64,,FEDERAL,INTERSTATE,26,,,,,,,SATURDAY,2023/08/06 02:59:00+00,2259,10PM,1,1,MOTOR VEHICLE,21,FEMALE,TRUE,FALSE,CLEAR,DRY,FALSE,RAN OFF ROADWAY (1 VEHICLE WITH/EARTH EMBANKMENT/DITCH),SINGLE VEHICLE,CURVE & HILLCREST,DARK-HWY LIGHTED/ON,,,FALSE
LOUISVILLE METRO POLICE DEPT,KY1819,6600,,BILLTOWN,RD,STATE,MINOR ARTERIAL,20,,,,,,,SUNDAY,2023/08/06 07:53:00+00,353,3AM,2,2,MOTOR VEHICLE,47,MALE,TRUE,FALSE,CLOUDY,WET,FALSE,HEAD-ON COLLISION,HEAD ON,CURVE & LEVEL,DARK-HWY NOT LIGHTED,,,FALSE
LOUISVILLE METRO POLICE DEPT,KY0841,,,GENE SNYDER,FWY,STATE,FREEWAY,25,,,,,,,SUNDAY,2023/08/06 15:21:00+00,1121,11AM,1,1,MOTOR VEHICLE,29,MALE,FALSE,TRUE,CLEAR,DRY,FALSE,OTHER COLLISIONS ON SHOULDER,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,FALSE
